type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 14:43:04,47.68665741,17.64869676,4,113.259,44.164,8.780,304,18,27,,
T,2021-09-29 14:43:05,47.68669624,17.64860671,4,113.220,44.164,6.970,304,19,27,,
T,2021-09-29 14:43:06,47.68672902,17.64854414,4,113.238,44.164,5.410,304,19,27,,
T,2021-09-29 14:43:07,47.68675055,17.64849457,4,113.337,44.164,3.840,303,20,27,,
T,2021-09-29 14:43:08,47.68676734,17.64845560,4,113.142,44.164,2.780,303,19,27,,
T,2021-09-29 14:43:09,47.68677692,17.64843270,4,113.231,44.164,1.500,303,20,27,,
T,2021-09-29 14:43:10,47.68678139,17.64842327,4,113.374,44.164,0.580,303,20,27,,
T,2021-09-29 14:43:11,47.68678316,17.64841930,4,113.424,44.164,0.270,303,18,27,,
T,2021-09-29 14:43:12,47.68678539,17.64841730,4,113.515,44.164,0.350,303,18,27,,
T,2021-09-29 14:43:13,47.68678686,17.64841713,4,113.577,44.164,0.280,303,19,27,,
T,2021-09-29 14:43:14,47.68678722,17.64841723,4,113.670,44.164,0.270,302,19,27,,
T,2021-09-29 14:43:15,47.68678757,17.64841643,4,113.585,44.164,0.270,302,20,27,,
T,2021-09-29 14:43:16,47.68679068,17.64840958,4,113.615,44.164,0.810,302,22,26,,
T,2021-09-29 14:43:17,47.68678954,17.64840142,4,113.462,44.164,0.560,302,21,26,,
T,2021-09-29 14:43:18,47.68679254,17.64839450,4,113.344,44.164,0.750,302,19,26,,
T,2021-09-29 14:43:19,47.68680070,17.64837556,4,113.553,44.164,2.340,302,19,26,,
T,2021-09-29 14:43:20,47.68681140,17.64834415,4,112.763,44.164,2.860,302,20,26,,
T,2021-09-29 14:43:21,47.68682527,17.64831115,4,112.855,44.164,2.740,302,18,26,,
T,2021-09-29 14:43:22,47.68684243,17.64827151,4,112.911,44.164,4.350,302,19,26,,
T,2021-09-29 14:43:23,47.68686625,17.64820831,4,112.956,44.164,6.440,298,17,26,,
T,2021-09-29 14:43:24,47.68689802,17.64811659,4,113.648,44.163,8.000,294,18,26,,
T,2021-09-29 14:43:25,47.68692891,17.64801804,4,113.750,44.163,8.540,297,22,27,,
T,2021-09-29 14:43:26,47.68697026,17.64790988,4,113.771,44.163,9.710,300,20,27,,
T,2021-09-29 14:43:27,47.68701522,17.64779828,4,113.746,44.163,10.020,302,20,27,,
T,2021-09-29 14:43:28,47.68706497,17.64768591,4,113.660,44.163,9.910,303,20,27,,
T,2021-09-29 14:43:29,47.68711617,17.64757713,4,114.256,44.163,9.160,303,19,27,,
T,2021-09-29 14:43:30,47.68715687,17.64748530,4,114.334,44.163,8.200,304,19,27,,
T,2021-09-29 14:43:31,47.68719187,17.64740233,4,114.258,44.163,6.740,303,21,27,,
T,2021-09-29 14:43:32,47.68722464,17.64733252,4,114.527,44.163,5.280,303,18,27,,
T,2021-09-29 14:43:33,47.68724514,17.64728454,4,114.754,44.163,3.280,302,21,27,,
T,2021-09-29 14:43:34,47.68725415,17.64725922,4,114.647,44.163,1.360,302,21,27,,
T,2021-09-29 14:43:35,47.68725658,17.64725319,4,114.608,44.163,0.000,,22,27,,
T,2021-09-29 14:43:36,47.68725762,17.64725138,4,114.731,44.163,0.000,,21,27,,
T,2021-09-29 14:43:37,47.68725768,17.64725140,4,114.732,44.163,0.170,302,19,27,,
T,2021-09-29 14:43:38,47.68725764,17.64725137,4,114.729,44.163,0.000,,19,27,,
T,2021-09-29 14:43:39,47.68725760,17.64725137,4,114.730,44.163,0.000,,21,27,,
T,2021-09-29 14:43:40,47.68725760,17.64725137,4,114.728,44.163,0.000,,19,27,,
T,2021-09-29 14:43:41,47.68725761,17.64725142,4,114.731,44.163,0.000,,22,27,,
T,2021-09-29 14:43:42,47.68725761,17.64725143,4,114.732,44.163,0.000,,17,27,,
T,2021-09-29 14:43:43,47.68725760,17.64725133,4,114.730,44.163,0.000,,16,27,,
T,2021-09-29 14:43:44,47.68725760,17.64725134,4,114.730,44.163,0.000,,16,27,,
T,2021-09-29 14:43:45,47.68725662,17.64725354,4,114.007,44.163,0.000,,17,27,,
T,2021-09-29 14:43:46,47.68725580,17.64725361,4,113.861,44.163,0.000,,18,27,,
T,2021-09-29 14:43:47,47.68725594,17.64725328,4,114.012,44.163,0.000,,19,26,,
T,2021-09-29 14:43:48,47.68725595,17.64725328,4,114.012,44.163,0.000,,20,26,,
T,2021-09-29 14:43:49,47.68725593,17.64725329,4,114.015,44.163,0.000,,20,26,,
T,2021-09-29 14:43:50,47.68725594,17.64725327,4,114.016,44.163,0.000,,19,26,,
T,2021-09-29 14:43:51,47.68725594,17.64725326,4,114.015,44.163,0.000,,19,26,,
T,2021-09-29 14:43:52,47.68725595,17.64725329,4,114.013,44.163,0.000,,19,26,,
T,2021-09-29 14:43:53,47.68725594,17.64725324,4,114.013,44.163,0.000,,20,26,,
T,2021-09-29 14:43:54,47.68725594,17.64725326,4,114.014,44.163,0.000,,20,26,,
T,2021-09-29 14:43:55,47.68725594,17.64725326,4,114.013,44.163,0.000,,21,26,,
T,2021-09-29 14:43:56,47.68725594,17.64725327,4,114.012,44.163,0.000,,20,26,,
T,2021-09-29 14:43:57,47.68725591,17.64725325,4,114.012,44.163,0.000,,20,26,,
T,2021-09-29 14:43:58,47.68725594,17.64725327,4,114.013,44.163,0.000,,20,26,,
T,2021-09-29 14:43:59,47.68725594,17.64725327,4,114.013,44.163,0.000,,20,26,,
T,2021-09-29 14:44:00,47.68725593,17.64725327,4,114.014,44.163,0.000,,21,26,,
T,2021-09-29 14:44:01,47.68725593,17.64725327,4,114.013,44.163,0.000,,20,26,,
T,2021-09-29 14:44:02,47.68725594,17.64725327,4,114.014,44.163,0.000,,20,26,,
T,2021-09-29 14:44:03,47.68725594,17.64725326,4,114.015,44.163,0.000,,20,26,,
T,2021-09-29 14:44:04,47.68725595,17.64725328,4,114.018,44.163,0.000,,21,26,,
T,2021-09-29 14:44:05,47.68726855,17.64724589,4,114.562,44.163,2.430,301,20,26,,
T,2021-09-29 14:44:06,47.68728654,17.64720333,4,114.660,44.163,5.320,301,21,26,,
T,2021-09-29 14:44:07,47.68731982,17.64713120,4,114.615,44.162,7.160,302,22,26,,
T,2021-09-29 14:44:08,47.68735956,17.64704267,4,114.608,44.162,8.890,302,19,26,,
T,2021-09-29 14:44:09,47.68740875,17.64693079,4,114.774,44.162,10.730,302,18,26,,
T,2021-09-29 14:44:10,47.68746180,17.64681452,4,115.014,44.162,11.270,303,19,26,,
T,2021-09-29 14:44:11,47.68752331,17.64667764,4,115.288,44.162,12.680,303,19,26,,
T,2021-09-29 14:44:12,47.68758803,17.64653350,4,115.270,44.162,12.690,303,21,26,,
T,2021-09-29 14:44:13,47.68765289,17.64638920,4,115.424,44.162,13.250,304,21,26,,
T,2021-09-29 14:44:14,47.68771661,17.64624685,4,115.430,44.162,12.950,304,19,26,,
T,2021-09-29 14:44:15,47.68777753,17.64610927,4,115.333,44.161,11.790,303,18,27,,
T,2021-09-29 14:44:16,47.68783050,17.64598258,4,115.346,44.161,10.470,302,18,27,,
T,2021-09-29 14:44:17,47.68787956,17.64585837,4,115.318,44.161,10.620,301,15,27,,
T,2021-09-29 14:44:18,47.68792625,17.64573728,4,115.409,44.161,10.660,300,10,27,,
T,2021-09-29 14:44:19,47.68797554,17.64562256,4,115.571,44.161,10.580,301,16,27,,
T,2021-09-29 14:44:20,47.68802745,17.64550505,4,115.730,44.161,9.770,304,19,27,,
T,2021-09-29 14:44:21,47.68807278,17.64541239,4,115.668,44.161,7.690,307,23,27,,
T,2021-09-29 14:44:22,47.68811439,17.64533645,4,115.765,44.161,7.060,310,23,27,,
T,2021-09-29 14:44:23,47.68815619,17.64526619,4,115.836,44.161,6.920,312,21,27,,
T,2021-09-29 14:44:24,47.68820144,17.64519605,4,115.945,44.160,7.420,314,22,27,,
T,2021-09-29 14:44:25,47.68824904,17.64512776,4,116.196,44.160,7.010,317,22,27,,
T,2021-09-29 14:44:26,47.68829448,17.64506931,4,116.248,44.160,6.730,319,21,27,,
T,2021-09-29 14:44:27,47.68833497,17.64502142,4,116.357,44.160,5.190,323,21,27,,
T,2021-09-29 14:44:28,47.68837395,17.64497950,4,116.397,44.160,4.850,326,21,27,,
T,2021-09-29 14:44:29,47.68841081,17.64494839,4,116.457,44.160,4.730,331,21,27,,
T,2021-09-29 14:44:30,47.68845041,17.64492343,4,116.226,44.160,5.200,338,18,27,,
T,2021-09-29 14:44:31,47.68850078,17.64490716,4,116.572,44.160,6.710,348,19,27,,
T,2021-09-29 14:44:32,47.68856412,17.64489235,4,116.535,44.160,7.460,351,19,27,,
T,2021-09-29 14:44:33,47.68863220,17.64486570,4,116.401,44.159,7.620,341,21,27,,
T,2021-09-29 14:44:34,47.68868818,17.64482199,4,116.551,44.159,7.720,328,22,27,,
T,2021-09-29 14:44:35,47.68873376,17.64475173,4,117.005,44.159,8.390,311,22,27,,
T,2021-09-29 14:44:36,47.68876744,17.64464924,4,115.934,44.159,9.180,295,22,27,,
T,2021-09-29 14:44:37,47.68879314,17.64452930,4,115.970,44.159,9.630,283,21,27,,
T,2021-09-29 14:44:38,47.68881372,17.64441449,4,115.714,44.159,9.060,282,24,27,,
T,2021-09-29 14:44:39,47.68883460,17.64430198,4,115.814,44.159,8.580,286,22,27,,
T,2021-09-29 14:44:40,47.68886119,17.64419230,4,115.866,44.159,8.920,291,22,27,,
T,2021-09-29 14:44:41,47.68889642,17.64408229,4,115.803,44.159,8.970,297,22,27,,
T,2021-09-29 14:44:42,47.68893853,17.64398019,4,115.817,44.159,9.340,303,20,27,,
T,2021-09-29 14:44:43,47.68899193,17.64388151,4,115.685,44.159,9.360,311,20,27,,
T,2021-09-29 14:44:44,47.68905673,17.64378323,4,115.510,44.158,9.410,317,19,27,,
T,2021-09-29 14:44:45,47.68912704,17.64370082,4,115.418,44.158,10.090,323,20,27,,
T,2021-09-29 14:44:46,47.68920124,17.64362412,4,115.224,44.158,10.100,326,20,27,,
T,2021-09-29 14:44:47,47.68927412,17.64355496,4,115.504,44.158,9.570,327,19,27,,
T,2021-09-29 14:44:48,47.68934270,17.64349056,4,115.400,44.158,8.760,328,17,27,,
T,2021-09-29 14:44:49,47.68940747,17.64342979,4,115.232,44.158,7.760,328,21,27,,
T,2021-09-29 14:44:50,47.68946162,17.64338125,4,115.218,44.157,6.950,329,20,27,,
T,2021-09-29 14:44:51,47.68950987,17.64334012,4,115.063,44.157,5.840,330,21,27,,
T,2021-09-29 14:44:52,47.68955131,17.64330693,4,115.118,44.157,4.660,330,21,27,,
T,2021-09-29 14:44:53,47.68957985,17.64328331,4,115.271,44.157,3.200,330,20,27,,
T,2021-09-29 14:44:54,47.68959748,17.64326816,4,115.213,44.157,1.740,330,20,27,,
T,2021-09-29 14:44:55,47.68960703,17.64326070,4,115.280,44.157,0.610,330,21,27,,
T,2021-09-29 14:44:56,47.68961091,17.64325882,4,115.474,44.157,0.290,330,21,27,,
T,2021-09-29 14:44:57,47.68961289,17.64325970,4,115.451,44.157,0.360,330,17,27,,
T,2021-09-29 14:44:58,47.68961432,17.64325603,4,115.675,44.157,0.880,330,19,27,,
T,2021-09-29 14:44:59,47.68962852,17.64324204,4,115.597,44.157,2.830,330,17,27,,
T,2021-09-29 14:45:00,47.68966038,17.64321456,4,116.096,44.157,4.710,330,21,27,,
T,2021-09-29 14:45:01,47.68970048,17.64318322,4,116.014,44.157,5.180,331,23,27,,
T,2021-09-29 14:45:02,47.68974319,17.64314939,4,116.259,44.157,5.850,331,21,27,,
T,2021-09-29 14:45:03,47.68979622,17.64310726,4,116.456,44.157,7.060,332,20,27,,
T,2021-09-29 14:45:04,47.68985074,17.64306047,4,116.510,44.157,7.010,329,18,27,,
T,2021-09-29 14:45:05,47.68990185,17.64300064,4,116.465,44.156,7.110,319,14,27,,
T,2021-09-29 14:45:06,47.68993904,17.64292426,4,116.424,44.156,7.310,302,17,27,,
T,2021-09-29 14:45:07,47.68996012,17.64283942,4,117.169,44.156,7.090,281,18,27,,
T,2021-09-29 14:45:08,47.68995740,17.64274005,4,117.208,44.156,7.500,260,19,27,,
T,2021-09-29 14:45:09,47.68993945,17.64264232,4,117.464,44.156,8.160,249,18,27,,
T,2021-09-29 14:45:10,47.68990860,17.64254633,4,116.664,44.156,8.570,245,19,27,,
T,2021-09-29 14:45:11,47.68987866,17.64244497,4,116.407,44.157,8.340,243,20,27,,
T,2021-09-29 14:45:12,47.68984612,17.64235057,4,116.648,44.157,7.690,241,19,27,,
T,2021-09-29 14:45:13,47.68981393,17.64225921,4,116.815,44.157,7.260,240,16,27,,
T,2021-09-29 14:45:14,47.68978913,17.64218198,4,116.678,44.157,6.260,245,21,27,,
T,2021-09-29 14:45:15,47.68977243,17.64210619,4,116.901,44.157,5.690,254,21,27,,
T,2021-09-29 14:45:16,47.68977227,17.64202940,4,116.909,44.157,5.840,272,21,27,,
T,2021-09-29 14:45:17,47.68979402,17.64195458,4,117.076,44.157,6.380,296,21,27,,
T,2021-09-29 14:45:18,47.68983917,17.64190029,4,117.133,44.157,7.120,323,21,27,,
T,2021-09-29 14:45:19,47.68991539,17.64182879,4,117.227,44.156,9.350,331,18,27,,
T,2021-09-29 14:45:20,47.68999339,17.64176832,4,117.269,44.156,10.160,332,15,27,,
T,2021-09-29 14:45:21,47.69008073,17.64170284,4,116.427,44.156,10.910,332,12,27,,
T,2021-09-29 14:45:22,47.69016655,17.64163497,4,116.399,44.156,11.670,331,15,27,,
T,2021-09-29 14:45:23,47.69025667,17.64156146,4,116.352,44.156,11.580,331,15,27,,
T,2021-09-29 14:45:24,47.69034981,17.64148606,4,116.070,44.155,11.430,331,12,27,,
T,2021-09-29 14:45:25,47.69044041,17.64141372,4,115.705,44.155,11.680,332,11,27,,
T,2021-09-29 14:45:26,47.69052688,17.64134889,4,115.593,44.155,11.600,332,11,27,,
T,2021-09-29 14:45:27,47.69061867,17.64127908,4,114.785,44.155,11.470,333,12,27,,
T,2021-09-29 14:45:28,47.69071129,17.64120933,4,114.920,44.155,11.340,333,13,27,,
T,2021-09-29 14:45:29,47.69080183,17.64113948,4,115.386,44.154,11.170,332,16,27,,
T,2021-09-29 14:45:30,47.69088956,17.64107068,4,115.509,44.154,11.530,332,16,27,,
T,2021-09-29 14:45:31,47.69098203,17.64099907,4,115.398,44.154,11.680,332,11,27,,
T,2021-09-29 14:45:32,47.69107778,17.64092479,4,115.485,44.154,11.570,332,16,27,,
T,2021-09-29 14:45:33,47.69117116,17.64085313,4,115.608,44.154,11.550,333,17,27,,
T,2021-09-29 14:45:34,47.69125992,17.64078560,4,115.439,44.153,11.350,333,11,27,,
T,2021-09-29 14:45:35,47.69134919,17.64071672,4,115.726,44.153,11.480,333,11,27,,
T,2021-09-29 14:45:36,47.69143570,17.64064184,4,115.750,44.153,11.230,332,15,27,,
T,2021-09-29 14:45:37,47.69152603,17.64056755,4,115.514,44.153,10.830,331,16,27,,
T,2021-09-29 14:45:38,47.69160766,17.64050244,4,115.538,44.152,10.550,332,15,27,,
T,2021-09-29 14:45:39,47.69169245,17.64043735,4,115.553,44.152,10.510,332,11,27,,
T,2021-09-29 14:45:40,47.69177872,17.64037182,4,115.685,44.152,10.570,333,14,26,,
T,2021-09-29 14:45:41,47.69186256,17.64031030,4,115.847,44.152,10.800,333,16,26,,
T,2021-09-29 14:45:42,47.69194870,17.64024532,4,115.996,44.152,10.720,333,18,26,,
T,2021-09-29 14:45:43,47.69202607,17.64018649,4,116.173,44.151,9.250,333,19,26,,
T,2021-09-29 14:45:44,47.69210128,17.64012986,4,116.401,44.151,8.710,333,19,26,,
T,2021-09-29 14:45:45,47.69216615,17.64008018,4,116.614,44.151,7.230,333,20,26,,
T,2021-09-29 14:45:46,47.69221616,17.64004080,4,116.639,44.151,5.790,333,17,26,,
T,2021-09-29 14:45:47,47.69225383,17.64001210,4,116.569,44.151,3.650,333,18,26,,
T,2021-09-29 14:45:48,47.69227717,17.63999386,4,116.093,44.151,1.820,333,17,26,,
T,2021-09-29 14:45:49,47.69228694,17.63998691,4,116.041,44.151,0.930,333,19,26,,
T,2021-09-29 14:45:50,47.69229315,17.63998225,4,115.984,44.151,0.690,333,18,26,,
T,2021-09-29 14:45:51,47.69229749,17.63998000,4,116.061,44.151,0.480,333,18,26,,
T,2021-09-29 14:45:52,47.69230056,17.63997713,4,116.020,44.151,0.230,332,18,26,,
T,2021-09-29 14:45:53,47.69230725,17.63997363,4,116.094,44.151,1.300,332,17,26,,
T,2021-09-29 14:45:54,47.69231568,17.63996374,4,116.175,44.151,1.560,332,17,26,,
T,2021-09-29 14:45:55,47.69233171,17.63995171,4,116.266,44.151,2.070,331,19,26,,
T,2021-09-29 14:45:56,47.69234458,17.63993854,4,116.110,44.151,1.240,330,17,26,,
T,2021-09-29 14:45:57,47.69234974,17.63993472,4,115.834,44.151,0.200,329,19,26,,
T,2021-09-29 14:45:58,47.69235269,17.63993169,4,115.780,44.151,0.170,329,17,26,,
T,2021-09-29 14:45:59,47.69235267,17.63993171,4,115.781,44.151,0.000,,16,26,,
T,2021-09-29 14:46:00,47.69235265,17.63993172,4,115.781,44.151,0.000,,15,26,,
T,2021-09-29 14:46:01,47.69235265,17.63993173,4,115.780,44.151,0.000,,16,26,,
T,2021-09-29 14:46:02,47.69235265,17.63993172,4,115.782,44.151,0.000,,16,26,,
T,2021-09-29 14:46:03,47.69235398,17.63993115,4,115.542,44.151,0.220,329,15,26,,
T,2021-09-29 14:46:04,47.69236325,17.63991958,4,115.663,44.151,1.880,326,16,26,,
T,2021-09-29 14:46:05,47.69238012,17.63988621,4,115.652,44.151,3.960,307,13,26,,
T,2021-09-29 14:46:06,47.69238605,17.63982447,4,115.866,44.151,5.850,277,18,26,,
T,2021-09-29 14:46:07,47.69237193,17.63974207,4,115.788,44.151,6.820,251,21,26,,
T,2021-09-29 14:46:08,47.69234582,17.63965844,4,115.705,44.151,7.660,242,19,25,,
T,2021-09-29 14:46:09,47.69231214,17.63955576,4,115.892,44.151,9.210,242,17,25,,
T,2021-09-29 14:46:10,47.69227302,17.63944243,4,115.909,44.151,10.480,242,18,24,,
T,2021-09-29 14:46:11,47.69222801,17.63931661,4,115.824,44.151,10.850,242,17,24,,
T,2021-09-29 14:46:12,47.69217924,17.63917531,4,115.945,44.151,11.680,241,18,24,,
T,2021-09-29 14:46:13,47.69212854,17.63903385,4,115.842,44.151,12.200,242,18,24,,
T,2021-09-29 14:46:14,47.69207772,17.63889168,4,115.518,44.151,12.540,242,17,24,,
T,2021-09-29 14:46:15,47.69202661,17.63873918,4,115.462,44.152,13.000,243,17,24,,
T,2021-09-29 14:46:16,47.69197282,17.63858308,4,115.246,44.152,13.370,243,16,24,,
T,2021-09-29 14:46:17,47.69191518,17.63842552,4,115.434,44.152,12.740,241,17,24,,
T,2021-09-29 14:46:18,47.69186405,17.63828242,4,115.167,44.152,12.450,242,19,24,,
T,2021-09-29 14:46:19,47.69181298,17.63812652,4,115.279,44.152,12.980,244,18,24,,
T,2021-09-29 14:46:20,47.69176208,17.63796651,4,115.000,44.152,12.810,244,15,24,,
T,2021-09-29 14:46:21,47.69171306,17.63782195,4,115.331,44.152,11.830,242,14,24,,
T,2021-09-29 14:46:22,47.69166521,17.63769854,4,115.563,44.152,10.650,241,19,24,,
T,2021-09-29 14:46:23,47.69162517,17.63758317,4,115.487,44.152,8.760,241,16,24,,
T,2021-09-29 14:46:24,47.69159492,17.63749059,4,115.848,44.153,6.830,244,17,25,,
T,2021-09-29 14:46:25,47.69157618,17.63740035,4,115.630,44.153,6.300,254,15,26,,
T,2021-09-29 14:46:26,47.69158029,17.63732517,4,115.707,44.153,5.520,279,20,26,,
T,2021-09-29 14:46:27,47.69160625,17.63726562,4,115.713,44.153,5.760,307,18,26,,
T,2021-09-29 14:46:28,47.69165850,17.63721703,4,115.880,44.152,7.100,330,19,27,,
T,2021-09-29 14:46:29,47.69171332,17.63716305,4,116.389,44.152,7.250,330,19,27,,
T,2021-09-29 14:46:30,47.69175935,17.63710456,4,116.292,44.152,7.610,317,14,27,,
T,2021-09-29 14:46:31,47.69179709,17.63701174,4,116.092,44.152,8.480,293,17,27,,
T,2021-09-29 14:46:32,47.69180456,17.63690462,4,116.160,44.152,9.030,267,17,27,,
T,2021-09-29 14:46:33,47.69176764,17.63680102,4,116.461,44.152,9.470,240,21,27,,
T,2021-09-29 14:46:34,47.69171626,17.63670052,4,115.920,44.152,10.040,224,22,27,,
T,2021-09-29 14:46:35,47.69165149,17.63659868,4,114.713,44.152,10.990,222,22,27,,
T,2021-09-29 14:46:36,47.69158037,17.63648052,4,114.291,44.153,11.970,227,20,27,,
T,2021-09-29 14:46:37,47.69150954,17.63634956,4,113.862,44.153,13.020,231,19,27,,
T,2021-09-29 14:46:38,47.69144153,17.63620733,4,113.853,44.153,13.670,235,19,27,,
T,2021-09-29 14:46:39,47.69137671,17.63605103,4,113.990,44.153,13.890,238,19,27,,
T,2021-09-29 14:46:40,47.69131648,17.63588812,4,113.981,44.153,13.820,241,21,27,,
T,2021-09-29 14:46:41,47.69125923,17.63571767,4,113.544,44.153,13.530,242,21,27,,
T,2021-09-29 14:46:42,47.69120839,17.63556061,4,112.273,44.154,13.400,242,19,27,,
T,2021-09-29 14:46:43,47.69115337,17.63539828,4,112.080,44.154,13.660,242,21,27,,
T,2021-09-29 14:46:44,47.69109622,17.63523280,4,112.171,44.154,13.600,242,20,27,,
T,2021-09-29 14:46:45,47.69104134,17.63507624,4,112.193,44.154,13.490,242,19,27,,
T,2021-09-29 14:46:46,47.69098545,17.63491623,4,112.047,44.154,13.430,243,20,27,,
T,2021-09-29 14:46:47,47.69093339,17.63475752,4,111.949,44.154,13.190,245,20,27,,
T,2021-09-29 14:46:48,47.69088515,17.63459735,4,111.878,44.154,12.900,247,21,27,,
T,2021-09-29 14:46:49,47.69083855,17.63443664,4,111.827,44.154,12.620,247,21,27,,
T,2021-09-29 14:46:50,47.69079641,17.63428187,4,111.674,44.155,12.890,248,19,27,,
T,2021-09-29 14:46:51,47.69075046,17.63412460,4,111.517,44.155,12.990,247,20,27,,
T,2021-09-29 14:46:52,47.69070298,17.63396353,4,111.494,44.155,12.560,246,20,27,,
T,2021-09-29 14:46:53,47.69065924,17.63381408,4,111.729,44.155,11.980,246,20,27,,
T,2021-09-29 14:46:54,47.69061733,17.63367285,4,111.637,44.155,11.780,247,21,27,,
T,2021-09-29 14:46:55,47.69057454,17.63352393,4,111.524,44.155,12.120,247,21,27,,
T,2021-09-29 14:46:56,47.69053303,17.63337708,4,111.302,44.155,11.890,248,22,27,,
T,2021-09-29 14:46:57,47.69049369,17.63322378,4,110.538,44.155,11.920,248,21,27,,
T,2021-09-29 14:46:58,47.69045426,17.63308062,4,110.255,44.155,12.020,248,21,27,,
T,2021-09-29 14:46:59,47.69041486,17.63293580,4,110.268,44.155,11.450,248,21,27,,
T,2021-09-29 14:47:00,47.69037638,17.63279127,4,110.277,44.156,10.860,249,21,27,,
T,2021-09-29 14:47:01,47.69034092,17.63266170,4,110.068,44.156,10.260,248,21,27,,
T,2021-09-29 14:47:02,47.69030791,17.63254090,4,109.813,44.156,9.950,248,20,27,,
T,2021-09-29 14:47:03,47.69027634,17.63241986,4,109.642,44.156,9.820,249,20,27,,
T,2021-09-29 14:47:04,47.69024420,17.63229494,4,109.694,44.156,10.190,250,18,27,,
T,2021-09-29 14:47:05,47.69020796,17.63217381,4,109.596,44.156,9.340,245,14,27,,
T,2021-09-29 14:47:06,47.69016559,17.63208110,4,109.608,44.156,8.430,232,18,27,,
T,2021-09-29 14:47:07,47.69010790,17.63201208,4,110.006,44.156,8.370,213,20,27,,
T,2021-09-29 14:47:08,47.69003736,17.63198562,4,110.152,44.156,8.290,189,20,27,,
T,2021-09-29 14:47:09,47.68996642,17.63199798,4,110.428,44.157,8.480,166,22,27,,
T,2021-09-29 14:47:10,47.68989867,17.63204634,4,110.570,44.157,8.360,148,21,27,,
T,2021-09-29 14:47:11,47.68985124,17.63210860,4,110.778,44.157,7.090,135,21,27,,
T,2021-09-29 14:47:12,47.68981722,17.63217256,4,110.745,44.157,5.320,126,22,27,,
T,2021-09-29 14:47:13,47.68979022,17.63222248,4,111.106,44.157,3.940,120,20,27,,
T,2021-09-29 14:47:14,47.68977606,17.63226538,4,111.008,44.157,3.450,115,22,27,,
T,2021-09-29 14:47:15,47.68976350,17.63230973,4,111.497,44.157,3.740,108,23,27,,
T,2021-09-29 14:47:16,47.68975700,17.63235925,4,111.695,44.157,3.750,102,23,27,,
T,2021-09-29 14:47:17,47.68975419,17.63241690,4,111.929,44.157,4.710,93,20,27,,
T,2021-09-29 14:47:18,47.68975869,17.63248407,4,112.032,44.157,5.440,79,21,27,,
T,2021-09-29 14:47:19,47.68977861,17.63255527,4,112.575,44.157,5.900,62,21,27,,
T,2021-09-29 14:47:20,47.68981372,17.63261249,4,112.713,44.157,5.910,42,23,27,,
T,2021-09-29 14:47:21,47.68986363,17.63264607,4,112.999,44.157,6.170,19,23,27,,
T,2021-09-29 14:47:22,47.68991856,17.63264526,4,113.372,44.157,6.970,353,23,27,,
T,2021-09-29 14:47:23,47.68997834,17.63261740,4,113.823,44.156,7.640,334,22,27,,
T,2021-09-29 14:47:24,47.69004897,17.63257438,4,114.098,44.156,8.720,332,22,27,,
T,2021-09-29 14:47:25,47.69012510,17.63252373,4,114.360,44.156,9.620,334,19,27,,
T,2021-09-29 14:47:26,47.69020003,17.63247363,4,115.022,44.156,9.790,334,20,27,,
T,2021-09-29 14:47:27,47.69028317,17.63241962,4,115.469,44.156,10.390,335,17,27,,
T,2021-09-29 14:47:28,47.69037282,17.63236152,4,115.842,44.156,10.740,335,21,27,,
T,2021-09-29 14:47:29,47.69046450,17.63229951,4,116.214,44.155,10.610,336,20,27,,
T,2021-09-29 14:47:30,47.69055311,17.63224349,4,116.420,44.155,10.370,336,21,27,,
T,2021-09-29 14:47:31,47.69063780,17.63218529,4,116.206,44.155,9.820,336,20,27,,
T,2021-09-29 14:47:32,47.69072211,17.63213430,4,116.178,44.155,9.460,336,24,27,,
T,2021-09-29 14:47:33,47.69080276,17.63208448,4,116.794,44.155,9.950,336,22,27,,
T,2021-09-29 14:47:34,47.69088187,17.63203462,4,116.826,44.154,9.610,336,22,27,,
T,2021-09-29 14:47:35,47.69095956,17.63198666,4,116.387,44.154,9.160,336,22,27,,
T,2021-09-29 14:47:36,47.69103525,17.63194023,4,116.042,44.154,8.930,337,20,27,,
T,2021-09-29 14:47:37,47.69110985,17.63189439,4,116.089,44.154,8.590,337,21,27,,
T,2021-09-29 14:47:38,47.69117711,17.63185459,4,115.965,44.154,7.560,337,17,27,,
T,2021-09-29 14:47:39,47.69123010,17.63181976,4,115.868,44.154,5.630,338,17,27,,
T,2021-09-29 14:47:40,47.69127223,17.63179408,4,115.540,44.153,3.960,338,17,27,,
T,2021-09-29 14:47:41,47.69129652,17.63177823,4,115.527,44.153,2.140,338,15,27,,
T,2021-09-29 14:47:42,47.69131498,17.63176628,4,115.463,44.153,2.070,338,16,27,,
T,2021-09-29 14:47:43,47.69133647,17.63175077,4,115.486,44.153,3.170,337,16,27,,
T,2021-09-29 14:47:44,47.69137199,17.63172616,4,115.755,44.153,5.720,336,14,27,,
T,2021-09-29 14:47:45,47.69142611,17.63169381,4,115.429,44.153,7.130,339,13,27,,
T,2021-09-29 14:47:46,47.69148466,17.63166051,4,115.264,44.153,7.560,340,17,27,,
T,2021-09-29 14:47:47,47.69155245,17.63162128,4,115.204,44.153,8.400,338,14,27,,
T,2021-09-29 14:47:48,47.69162713,17.63157263,4,115.153,44.153,9.190,336,14,27,,
