type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2021-09-29 05:38:01,47.69219256,17.63115712,4,112.469,44.151,10.180,337,14,28,,
T,2021-09-29 05:38:02,47.69227804,17.63110186,4,112.013,44.151,10.290,338,13,28,,
T,2021-09-29 05:38:03,47.69236530,17.63104887,4,111.457,44.151,10.380,337,14,28,,
T,2021-09-29 05:38:04,47.69244837,17.63099135,4,111.963,44.151,10.310,336,15,28,,
T,2021-09-29 05:38:05,47.69253178,17.63093692,4,111.869,44.150,9.780,337,15,28,,
T,2021-09-29 05:38:06,47.69261059,17.63088778,4,111.871,44.150,9.320,338,14,27,,
T,2021-09-29 05:38:07,47.69268588,17.63084168,4,111.793,44.150,9.520,338,15,27,,
T,2021-09-29 05:38:08,47.69276838,17.63078841,4,111.837,44.150,10.440,336,14,27,,
T,2021-09-29 05:38:09,47.69285790,17.63072827,4,111.854,44.150,10.730,336,11,27,,
T,2021-09-29 05:38:10,47.69294731,17.63067261,4,112.012,44.150,10.850,337,13,27,,
T,2021-09-29 05:38:11,47.69303520,17.63061708,4,112.033,44.149,10.900,337,14,28,,
T,2021-09-29 05:38:12,47.69312719,17.63055775,4,112.079,44.149,10.870,337,15,28,,
T,2021-09-29 05:38:13,47.69321984,17.63050018,4,112.055,44.149,11.310,337,15,28,,
T,2021-09-29 05:38:14,47.69331352,17.63044084,4,111.533,44.149,11.230,338,14,28,,
T,2021-09-29 05:38:15,47.69340479,17.63038617,4,111.046,44.148,10.890,338,12,28,,
T,2021-09-29 05:38:16,47.69349133,17.63033440,4,111.857,44.148,10.580,338,15,28,,
T,2021-09-29 05:38:17,47.69357770,17.63028014,4,112.824,44.148,9.770,338,16,28,,
T,2021-09-29 05:38:18,47.69365418,17.63023734,4,114.389,44.148,8.280,339,16,28,,
T,2021-09-29 05:38:19,47.69371844,17.63020006,4,115.077,44.148,7.350,339,16,28,,
T,2021-09-29 05:38:20,47.69377679,17.63016990,4,114.578,44.148,6.330,340,15,28,,
T,2021-09-29 05:38:21,47.69382959,17.63014325,4,114.626,44.147,5.750,341,15,28,,
T,2021-09-29 05:38:22,47.69387633,17.63011993,4,114.871,44.147,5.380,343,18,28,,
T,2021-09-29 05:38:23,47.69391618,17.63010599,4,114.949,44.147,4.010,347,18,28,,
T,2021-09-29 05:38:24,47.69394796,17.63009897,4,114.435,44.147,2.720,351,21,28,,
T,2021-09-29 05:38:25,47.69396331,17.63009557,4,114.274,44.147,0.920,352,21,28,,
T,2021-09-29 05:38:26,47.69397121,17.63009631,4,114.104,44.147,0.360,353,20,28,,
T,2021-09-29 05:38:27,47.69397693,17.63009462,4,114.281,44.147,1.210,353,21,28,,
T,2021-09-29 05:38:28,47.69400310,17.63009737,4,114.659,44.147,3.950,358,18,28,,
T,2021-09-29 05:38:29,47.69404507,17.63010609,4,114.755,44.147,5.490,7,20,28,,
T,2021-09-29 05:38:30,47.69409798,17.63012179,4,114.770,44.147,5.960,13,21,28,,
T,2021-09-29 05:38:31,47.69415166,17.63013169,4,114.849,44.147,6.090,6,22,28,,
T,2021-09-29 05:38:32,47.69420735,17.63012546,4,114.863,44.147,6.110,351,21,28,,
T,2021-09-29 05:38:33,47.69425937,17.63009746,4,114.548,44.146,5.710,334,24,28,,
T,2021-09-29 05:38:34,47.69429652,17.63005252,4,114.669,44.146,5.230,316,26,28,,
T,2021-09-29 05:38:35,47.69432015,17.62999768,4,114.909,44.146,4.960,299,28,28,,
T,2021-09-29 05:38:36,47.69433359,17.62993538,4,114.934,44.146,4.770,283,27,28,,
T,2021-09-29 05:38:37,47.69433425,17.62987395,4,115.004,44.146,4.560,268,27,28,,
T,2021-09-29 05:38:38,47.69432615,17.62981679,4,115.140,44.146,4.430,253,28,28,,
T,2021-09-29 05:38:39,47.69430453,17.62977049,4,114.915,44.146,4.450,238,27,28,,
T,2021-09-29 05:38:40,47.69427373,17.62972773,4,114.638,44.146,4.740,221,28,28,,
T,2021-09-29 05:38:41,47.69423577,17.62969871,4,114.975,44.146,4.630,205,26,28,,
T,2021-09-29 05:38:42,47.69419993,17.62968340,4,115.098,44.147,3.990,194,28,28,,
T,2021-09-29 05:38:43,47.69416887,17.62967580,4,115.203,44.147,3.070,187,28,28,,
T,2021-09-29 05:38:44,47.69414449,17.62967174,4,115.238,44.147,2.610,184,25,28,,
T,2021-09-29 05:38:45,47.69411952,17.62967245,4,114.735,44.147,2.960,182,25,28,,
T,2021-09-29 05:38:46,47.69408749,17.62966744,4,114.811,44.147,4.160,183,24,28,,
T,2021-09-29 05:38:47,47.69404566,17.62965668,4,114.760,44.147,5.220,189,24,28,,
T,2021-09-29 05:38:48,47.69400001,17.62963044,4,114.819,44.147,5.790,202,26,28,,
T,2021-09-29 05:38:49,47.69395428,17.62959235,4,114.809,44.147,5.590,210,25,28,,
T,2021-09-29 05:38:50,47.69391018,17.62955166,4,114.845,44.147,5.840,212,26,28,,
T,2021-09-29 05:38:51,47.69386475,17.62950759,4,114.999,44.147,6.670,213,22,28,,
T,2021-09-29 05:38:52,47.69381153,17.62945585,4,115.032,44.148,7.100,213,23,28,,
T,2021-09-29 05:38:53,47.69375854,17.62940406,4,115.117,44.148,7.060,214,23,28,,
T,2021-09-29 05:38:54,47.69370501,17.62935067,4,115.255,44.148,7.260,214,22,28,,
T,2021-09-29 05:38:55,47.69365391,17.62929887,4,115.478,44.148,7.080,215,19,28,,
T,2021-09-29 05:38:56,47.69360228,17.62924411,4,115.537,44.148,6.970,215,19,28,,
T,2021-09-29 05:38:57,47.69354896,17.62918652,4,115.673,44.148,7.230,216,17,28,,
T,2021-09-29 05:38:58,47.69349676,17.62913090,4,115.763,44.148,7.170,216,18,28,,
T,2021-09-29 05:38:59,47.69344455,17.62907498,4,115.887,44.148,7.270,216,18,28,,
T,2021-09-29 05:39:00,47.69338931,17.62901743,4,115.980,44.149,7.580,215,18,28,,
T,2021-09-29 05:39:01,47.69333331,17.62896010,4,116.142,44.149,7.560,214,19,28,,
T,2021-09-29 05:39:02,47.69327826,17.62890497,4,116.000,44.149,7.260,214,22,28,,
T,2021-09-29 05:39:03,47.69322659,17.62885751,4,116.256,44.149,6.910,211,22,28,,
T,2021-09-29 05:39:04,47.69317394,17.62881296,4,116.304,44.149,6.460,209,22,28,,
T,2021-09-29 05:39:05,47.69312573,17.62877527,4,116.343,44.149,5.270,207,24,28,,
T,2021-09-29 05:39:06,47.69308398,17.62874410,4,116.339,44.149,4.800,207,24,28,,
T,2021-09-29 05:39:07,47.69305040,17.62871937,4,116.683,44.149,3.720,206,23,28,,
T,2021-09-29 05:39:08,47.69302339,17.62870046,4,116.765,44.149,2.760,206,21,28,,
T,2021-09-29 05:39:09,47.69300470,17.62868654,4,116.829,44.149,1.800,205,21,28,,
T,2021-09-29 05:39:10,47.69299367,17.62867852,4,116.608,44.149,1.010,205,22,28,,
T,2021-09-29 05:39:11,47.69298738,17.62867378,4,116.740,44.149,0.760,205,22,28,,
T,2021-09-29 05:39:12,47.69298234,17.62867079,4,116.653,44.149,0.630,205,20,28,,
T,2021-09-29 05:39:13,47.69296924,17.62866180,4,116.894,44.150,2.110,205,24,28,,
T,2021-09-29 05:39:14,47.69294652,17.62864612,4,116.939,44.150,3.230,205,26,28,,
T,2021-09-29 05:39:15,47.69291313,17.62862390,4,116.899,44.150,4.450,205,25,28,,
T,2021-09-29 05:39:16,47.69287453,17.62859621,4,116.869,44.150,4.740,206,25,28,,
T,2021-09-29 05:39:17,47.69283767,17.62856783,4,116.257,44.150,3.900,207,25,28,,
T,2021-09-29 05:39:18,47.69281299,17.62854817,4,116.253,44.150,2.590,208,28,28,,
T,2021-09-29 05:39:19,47.69279613,17.62853453,4,116.266,44.150,1.600,209,27,28,,
T,2021-09-29 05:39:20,47.69278657,17.62852625,4,116.303,44.150,0.810,210,26,28,,
T,2021-09-29 05:39:21,47.69278117,17.62852203,4,116.337,44.150,0.510,210,24,28,,
T,2021-09-29 05:39:22,47.69277459,17.62851587,4,116.417,44.150,1.250,210,23,28,,
T,2021-09-29 05:39:23,47.69275991,17.62850454,4,116.412,44.150,2.440,210,24,28,,
T,2021-09-29 05:39:24,47.69274100,17.62848713,4,116.565,44.150,2.510,211,22,28,,
T,2021-09-29 05:39:25,47.69272104,17.62846541,4,116.853,44.150,3.150,214,23,28,,
T,2021-09-29 05:39:26,47.69269590,17.62842821,4,116.797,44.150,4.620,223,25,28,,
T,2021-09-29 05:39:27,47.69267567,17.62838100,4,116.635,44.150,4.470,239,25,28,,
T,2021-09-29 05:39:28,47.69266285,17.62831364,4,116.643,44.150,5.980,255,26,28,,
T,2021-09-29 05:39:29,47.69266558,17.62822655,4,116.466,44.150,6.960,275,28,28,,
T,2021-09-29 05:39:30,47.69267696,17.62813432,4,116.099,44.150,7.170,283,27,28,,
T,2021-09-29 05:39:31,47.69269025,17.62804222,4,116.184,44.150,6.980,282,26,28,,
T,2021-09-29 05:39:32,47.69270238,17.62795829,4,115.980,44.150,6.080,282,25,28,,
T,2021-09-29 05:39:33,47.69271292,17.62789010,4,115.745,44.150,4.650,283,25,28,,
T,2021-09-29 05:39:34,47.69273102,17.62783623,4,115.696,44.150,4.150,296,26,28,,
T,2021-09-29 05:39:35,47.69275609,17.62779984,4,115.328,44.150,4.540,317,27,28,,
T,2021-09-29 05:39:36,47.69279511,17.62777547,4,115.369,44.150,5.020,340,26,28,,
T,2021-09-29 05:39:37,47.69284219,17.62776750,4,115.923,44.150,4.860,355,26,28,,
T,2021-09-29 05:39:38,47.69288248,17.62776314,4,115.662,44.150,4.150,356,23,28,,
T,2021-09-29 05:39:39,47.69290760,17.62775940,4,115.625,44.150,2.340,355,26,28,,
T,2021-09-29 05:39:40,47.69292638,17.62775616,4,115.609,44.150,1.610,355,22,28,,
T,2021-09-29 05:39:41,47.69293412,17.62775318,4,115.406,44.150,0.560,355,24,28,,
T,2021-09-29 05:39:42,47.69294074,17.62775285,4,115.454,44.150,0.670,355,21,28,,
T,2021-09-29 05:39:43,47.69295477,17.62775189,4,115.621,44.150,2.210,356,20,28,,
T,2021-09-29 05:39:44,47.69297798,17.62774861,4,115.482,44.150,3.050,356,20,28,,
T,2021-09-29 05:39:45,47.69300738,17.62774848,4,115.825,44.149,2.840,354,18,28,,
T,2021-09-29 05:39:46,47.69302646,17.62775066,4,116.048,44.149,1.880,360,8,28,,
T,2021-09-29 05:39:47,47.69304055,17.62776086,4,116.171,44.149,1.630,17,6,28,,
T,2021-09-29 05:39:48,47.69305090,17.62777579,4,116.226,44.149,1.620,38,4,28,,
T,2021-09-29 05:39:49,47.69305877,17.62779563,4,116.233,44.149,1.510,60,2,28,,
T,2021-09-29 05:39:50,47.69306240,17.62780585,4,116.290,44.149,0.430,75,2,28,,
T,2021-09-29 05:39:51,47.69305581,17.62780824,4,116.387,44.149,0.190,75,3,28,,
T,2021-09-29 05:39:52,47.69305402,17.62780885,5,116.345,44.149,0.160,74,6,28,,
T,2021-09-29 05:39:53,47.69305264,17.62780322,5,116.455,44.149,0.480,74,6,28,,
T,2021-09-29 05:39:54,47.69305143,17.62779373,6,116.526,44.149,0.800,78,7,28,,
T,2021-09-29 05:39:55,47.69305086,17.62778541,8,116.602,44.149,0.850,84,3,28,,
T,2021-09-29 05:39:56,47.69305000,17.62777592,9,116.620,44.149,0.610,86,2,28,,
T,2021-09-29 05:39:57,47.69304941,17.62776846,10,116.649,44.149,0.540,85,3,28,,
T,2021-09-29 05:39:58,47.69305135,17.62778031,9,116.729,44.149,0.310,84,3,28,,
T,2021-09-29 05:39:59,47.69305070,17.62777373,10,116.744,44.149,0.270,86,3,28,,
T,2021-09-29 05:40:00,47.69304928,17.62776213,10,116.727,44.149,0.000,,2,28,,
T,2021-09-29 05:40:01,47.69304975,17.62776478,11,116.758,44.149,0.220,89,3,28,,
T,2021-09-29 05:40:02,47.69305011,17.62776642,12,116.771,44.149,0.300,87,2,28,,
T,2021-09-29 05:40:03,47.69304944,17.62776046,13,116.872,44.149,0.180,86,,28,,
T,2021-09-29 05:40:04,47.69305075,17.62777926,12,117.013,44.149,0.000,,5,26,,
T,2021-09-29 05:40:05,47.69305039,17.62777746,13,117.032,44.149,0.240,88,1,26,,
T,2021-09-29 05:40:06,47.69304886,17.62775816,15,117.100,44.149,0.000,,1,26,,
T,2021-09-29 05:40:07,47.69304905,17.62776069,16,117.117,44.149,0.000,,2,26,,
T,2021-09-29 05:40:08,47.69304914,17.62776238,15,117.181,44.149,0.000,,3,24,,
T,2021-09-29 05:40:09,47.69305092,17.62778951,14,117.600,44.149,0.000,,6,22,,
T,2021-09-29 05:40:10,47.69305025,17.62777813,14,117.973,44.149,0.000,,4,21,,
T,2021-09-29 05:40:11,47.69304943,17.62776182,14,118.227,44.149,0.000,,2,19,,
T,2021-09-29 05:40:12,47.69304436,17.62765728,15,119.519,44.149,0.240,87,4,19,,
T,2021-09-29 05:40:13,47.69304376,17.62764725,17,119.588,44.149,0.270,87,5,17,,
T,2021-09-29 05:40:14,47.69304262,17.62763282,19,119.789,44.149,0.170,87,4,18,,
T,2021-09-29 05:40:15,47.69304239,17.62762190,21,119.710,44.149,0.210,87,5,18,,
T,2021-09-29 05:40:16,47.69304212,17.62762628,23,119.887,44.149,0.000,,2,18,,
T,2021-09-29 05:40:17,47.69304199,17.62762460,24,120.218,44.149,0.000,,3,16,,
T,2021-09-29 05:40:18,47.69304172,17.62762097,25,120.445,44.149,0.000,,3,16,,
T,2021-09-29 05:40:19,47.69304205,17.62764045,26,120.620,44.149,0.290,93,4,16,,
T,2021-09-29 05:40:20,47.69321875,17.62766616,23,122.063,44.149,0.590,217,3,16,,
T,2021-09-29 05:40:21,47.69321474,17.62765899,16,121.932,44.149,0.380,219,13,17,,
